run_id,snapshot_time,scope,kpi_name,value,window_minutes,numerator,denominator,meta
bd80628df934,26880.0,Dry_Etch,q_time_min,0.0,,0.0,0.0,
bd80628df934,26880.0,Dry_Etch,wip,95.0,,0.0,95.0,
bd80628df934,26880.0,Def_Met,q_time_min,60.0,,7800.0,130.0,
bd80628df934,26880.0,Def_Met,wip,135.0,,130.0,5.0,
bd80628df934,26880.0,Delay_32,q_time_min,0.0,,0.0,0.0,
bd80628df934,26880.0,Delay_32,wip,40.0,,0.0,40.0,
bd80628df934,26880.0,Dielectric,q_time_min,0.0,,0.0,0.0,
bd80628df934,26880.0,Dielectric,wip,10.0,,0.0,10.0,
bd80628df934,26880.0,Diffusion,q_time_min,60.0,,45960.0,766.0,
bd80628df934,26880.0,Diffusion,wip,792.0,,766.0,26.0,
bd80628df934,26880.0,Implant,q_time_min,60.0,,60.0,1.0,
bd80628df934,26880.0,Implant,wip,16.0,,1.0,15.0,
bd80628df934,26880.0,Litho,q_time_min,60.0,,120.0,2.0,
bd80628df934,26880.0,Litho,wip,69.0,,2.0,67.0,
bd80628df934,26880.0,Litho_Met,q_time_min,60.0,,180.0,3.0,
bd80628df934,26880.0,Litho_Met,wip,38.0,,3.0,35.0,
bd80628df934,26880.0,Planar,q_time_min,0.0,,0.0,0.0,
bd80628df934,26880.0,Planar,wip,9.0,,0.0,9.0,
bd80628df934,26880.0,TF,q_time_min,0.0,,0.0,0.0,
bd80628df934,26880.0,TF,wip,8.0,,0.0,8.0,
bd80628df934,26880.0,TF_Met,q_time_min,60.0,,240.0,4.0,
bd80628df934,26880.0,TF_Met,wip,7.0,,4.0,3.0,
bd80628df934,26880.0,Wet_Etch,q_time_min,60.0,,180.0,3.0,
bd80628df934,26880.0,Wet_Etch,wip,38.0,,3.0,35.0,
bd80628df934,26880.0,Diffusion,utilization,0.3331140350877193,60,1519.0,4560.0,
bd80628df934,26880.0,Diffusion,performance,0.0,60,0.0,0.0,
bd80628df934,26880.0,Diffusion,quality,0.0,60,0.0,0.0,"{""finish"":0,""rework"":0,""scrap"":0}"
bd80628df934,26880.0,Diffusion,oee_estimate,0.0,60,,,"{""availability"":0.333114,""performance"":0.000000,""performance_capped"":0.000000,""quality"":0.000000}"
bd80628df934,26880.0,Wet_Etch,utilization,0.29527571592554885,60,2019.685896930754,6840.0,
bd80628df934,26880.0,Wet_Etch,performance,0.7239196948761243,60,38.76,53.54185039354749,
bd80628df934,26880.0,Wet_Etch,quality,1.0,60,2.0,2.0,"{""finish"":2,""rework"":0,""scrap"":0}"
bd80628df934,26880.0,Wet_Etch,oee_estimate,0.21375590617715248,60,,,"{""availability"":0.295276,""performance"":0.723920,""performance_capped"":0.723920,""quality"":1.000000}"
bd80628df934,26880.0,Planar,utilization,0.15789473684210525,60,360.0,2280.0,
bd80628df934,26880.0,Planar,performance,0.0,60,0.0,0.0,
bd80628df934,26880.0,Planar,quality,0.0,60,0.0,0.0,"{""finish"":0,""rework"":0,""scrap"":0}"
bd80628df934,26880.0,Planar,oee_estimate,0.0,60,,,"{""availability"":0.157895,""performance"":0.000000,""performance_capped"":0.000000,""quality"":0.000000}"
bd80628df934,26880.0,Litho_Met,utilization,0.5084745762711864,60,1800.0,3540.0,
bd80628df934,26880.0,Litho_Met,performance,0.0,60,0.0,0.0,
bd80628df934,26880.0,Litho_Met,quality,0.0,60,0.0,0.0,"{""finish"":0,""rework"":0,""scrap"":0}"
bd80628df934,26880.0,Litho_Met,oee_estimate,0.0,60,,,"{""availability"":0.508475,""performance"":0.000000,""performance_capped"":0.000000,""quality"":0.000000}"
bd80628df934,26880.0,Delay_32,utilization,0.09874122089834907,60,2369.7893015603777,24000.0,
bd80628df934,26880.0,Delay_32,performance,0.0,60,0.0,0.0,
bd80628df934,26880.0,Delay_32,quality,0.0,60,0.0,0.0,"{""finish"":0,""rework"":0,""scrap"":0}"
bd80628df934,26880.0,Delay_32,oee_estimate,0.0,60,,,"{""availability"":0.098741,""performance"":0.000000,""performance_capped"":0.000000,""quality"":0.000000}"
bd80628df934,26880.0,Dry_Etch,utilization,0.21962229762717242,60,5363.176508055551,24420.0,
bd80628df934,26880.0,Dry_Etch,performance,0.0,60,0.0,0.0,
bd80628df934,26880.0,Dry_Etch,quality,0.0,60,0.0,0.0,"{""finish"":0,""rework"":0,""scrap"":0}"
bd80628df934,26880.0,Dry_Etch,oee_estimate,0.0,60,,,"{""availability"":0.219622,""performance"":0.000000,""performance_capped"":0.000000,""quality"":0.000000}"
bd80628df934,26880.0,Litho,utilization,0.18691588785046728,60,2400.0,12840.0,
bd80628df934,26880.0,Litho,performance,0.0,60,0.0,0.0,
bd80628df934,26880.0,Litho,quality,0.0,60,0.0,0.0,"{""finish"":0,""rework"":0,""scrap"":0}"
bd80628df934,26880.0,Litho,oee_estimate,0.0,60,,,"{""availability"":0.186916,""performance"":0.000000,""performance_capped"":0.000000,""quality"":0.000000}"
bd80628df934,26880.0,Implant,utilization,0.36358717289505466,60,785.3482934533181,2160.0,
bd80628df934,26880.0,Implant,performance,0.6834596109823421,60,43.296,63.34829345331804,
bd80628df934,26880.0,Implant,quality,1.0,60,2.0,2.0,"{""finish"":2,""rework"":0,""scrap"":0}"
bd80628df934,26880.0,Implant,oee_estimate,0.2484971477450236,60,,,"{""availability"":0.363587,""performance"":0.683460,""performance_capped"":0.683460,""quality"":1.000000}"
bd80628df934,26880.0,TF,utilization,0.07,60,420.0,6000.0,
bd80628df934,26880.0,TF,performance,0.0,60,0.0,0.0,
