run_id,snapshot_time,scope,kpi_name,value,window_minutes,numerator,denominator,meta
c5f49c870231,26880.0,Dry_Etch,q_time_min,0.0,,0.0,0.0,
c5f49c870231,26880.0,Dry_Etch,wip,95.0,,0.0,95.0,
c5f49c870231,26880.0,Def_Met,q_time_min,60.0,,7800.0,130.0,
c5f49c870231,26880.0,Def_Met,wip,135.0,,130.0,5.0,
c5f49c870231,26880.0,Delay_32,q_time_min,0.0,,0.0,0.0,
c5f49c870231,26880.0,Delay_32,wip,40.0,,0.0,40.0,
c5f49c870231,26880.0,Dielectric,q_time_min,0.0,,0.0,0.0,
c5f49c870231,26880.0,Dielectric,wip,10.0,,0.0,10.0,
c5f49c870231,26880.0,Diffusion,q_time_min,60.0,,45960.0,766.0,
c5f49c870231,26880.0,Diffusion,wip,792.0,,766.0,26.0,
c5f49c870231,26880.0,Implant,q_time_min,60.0,,60.0,1.0,
c5f49c870231,26880.0,Implant,wip,16.0,,1.0,15.0,
c5f49c870231,26880.0,Litho,q_time_min,60.0,,120.0,2.0,
c5f49c870231,26880.0,Litho,wip,67.0,,2.0,65.0,
c5f49c870231,26880.0,Litho_Met,q_time_min,60.0,,180.0,3.0,
c5f49c870231,26880.0,Litho_Met,wip,37.0,,3.0,34.0,
c5f49c870231,26880.0,Planar,q_time_min,0.0,,0.0,0.0,
c5f49c870231,26880.0,Planar,wip,9.0,,0.0,9.0,
c5f49c870231,26880.0,TF,q_time_min,0.0,,0.0,0.0,
c5f49c870231,26880.0,TF,wip,9.0,,0.0,9.0,
c5f49c870231,26880.0,TF_Met,q_time_min,60.0,,240.0,4.0,
c5f49c870231,26880.0,TF_Met,wip,7.0,,4.0,3.0,
c5f49c870231,26880.0,Wet_Etch,q_time_min,60.0,,180.0,3.0,
c5f49c870231,26880.0,Wet_Etch,wip,38.0,,3.0,35.0,
c5f49c870231,26880.0,Dry_Etch,utilization,0.2197825378909172,60,5367.089575296198,24420.0,
c5f49c870231,26880.0,Dry_Etch,performance,0.0,60,0.0,0.0,
c5f49c870231,26880.0,Dry_Etch,quality,0.0,60,0.0,0.0,"{""finish"":0,""rework"":0,""scrap"":0}"
c5f49c870231,26880.0,Dry_Etch,oee_estimate,0.0,60,,,"{""availability"":0.219783,""performance"":0.000000,""performance_capped"":0.000000,""quality"":0.000000}"
c5f49c870231,26880.0,TF_Met,utilization,0.75,60,180.0,240.0,
c5f49c870231,26880.0,TF_Met,performance,0.0,60,0.0,0.0,
c5f49c870231,26880.0,TF_Met,quality,0.0,60,0.0,0.0,"{""finish"":0,""rework"":0,""scrap"":0}"
c5f49c870231,26880.0,TF_Met,oee_estimate,0.0,60,,,"{""availability"":0.750000,""performance"":0.000000,""performance_capped"":0.000000,""quality"":0.000000}"
c5f49c870231,26880.0,Def_Met,utilization,0.29411764705882354,60,300.0,1020.0,
c5f49c870231,26880.0,Def_Met,performance,0.0,60,0.0,0.0,
c5f49c870231,26880.0,Def_Met,quality,0.0,60,0.0,0.0,"{""finish"":0,""rework"":0,""scrap"":0}"
c5f49c870231,26880.0,Def_Met,oee_estimate,0.0,60,,,"{""availability"":0.294118,""performance"":0.000000,""performance_capped"":0.000000,""quality"":0.000000}"
c5f49c870231,26880.0,Dielectric,utilization,0.11428571428571428,60,480.0,4200.0,
c5f49c870231,26880.0,Dielectric,performance,0.0,60,0.0,0.0,
c5f49c870231,26880.0,Dielectric,quality,0.0,60,0.0,0.0,"{""finish"":0,""rework"":0,""scrap"":0}"
c5f49c870231,26880.0,Dielectric,oee_estimate,0.0,60,,,"{""availability"":0.114286,""performance"":0.000000,""performance_capped"":0.000000,""quality"":0.000000}"
c5f49c870231,26880.0,Litho_Met,utilization,0.5084745762711864,60,1800.0,3540.0,
c5f49c870231,26880.0,Litho_Met,performance,0.0,60,0.0,0.0,
c5f49c870231,26880.0,Litho_Met,quality,0.0,60,0.0,0.0,"{""finish"":0,""rework"":0,""scrap"":0}"
c5f49c870231,26880.0,Litho_Met,oee_estimate,0.0,60,,,"{""availability"":0.508475,""performance"":0.000000,""performance_capped"":0.000000,""quality"":0.000000}"
c5f49c870231,26880.0,TF,utilization,0.07,60,420.0,6000.0,
c5f49c870231,26880.0,TF,performance,0.0,60,0.0,0.0,
c5f49c870231,26880.0,TF,quality,0.0,60,0.0,0.0,"{""finish"":0,""rework"":0,""scrap"":0}"
c5f49c870231,26880.0,TF,oee_estimate,0.0,60,,,"{""availability"":0.070000,""performance"":0.000000,""performance_capped"":0.000000,""quality"":0.000000}"
c5f49c870231,26880.0,Delay_32,utilization,0.09873190731057048,60,2369.5657754536915,24000.0,
c5f49c870231,26880.0,Delay_32,performance,0.0,60,0.0,0.0,
c5f49c870231,26880.0,Delay_32,quality,0.0,60,0.0,0.0,"{""finish"":0,""rework"":0,""scrap"":0}"
c5f49c870231,26880.0,Delay_32,oee_estimate,0.0,60,,,"{""availability"":0.098732,""performance"":0.000000,""performance_capped"":0.000000,""quality"":0.000000}"
c5f49c870231,26880.0,Planar,utilization,0.15789473684210525,60,360.0,2280.0,
c5f49c870231,26880.0,Planar,performance,0.0,60,0.0,0.0,
c5f49c870231,26880.0,Planar,quality,0.0,60,0.0,0.0,"{""finish"":0,""rework"":0,""scrap"":0}"
c5f49c870231,26880.0,Planar,oee_estimate,0.0,60,,,"{""availability"":0.157895,""performance"":0.000000,""performance_capped"":0.000000,""quality"":0.000000}"
c5f49c870231,26880.0,Wet_Etch,utilization,0.29510694418490896,60,2018.5314982247771,6840.0,
c5f49c870231,26880.0,Wet_Etch,performance,0.689666834269963,60,38.76,56.20104965759133,
c5f49c870231,26880.0,Wet_Etch,quality,1.0,60,2.0,2.0,"{""finish"":2,""rework"":0,""scrap"":0}"
c5f49c870231,26880.0,Wet_Etch,oee_estimate,0.20352547196708884,60,,,"{""availability"":0.295107,""performance"":0.689667,""performance_capped"":0.689667,""quality"":1.000000}"
c5f49c870231,26880.0,Litho,utilization,0.18691588785046728,60,2400.0,12840.0,
c5f49c870231,26880.0,Litho,performance,0.0,60,0.0,0.0,
c5f49c870231,26880.0,Litho,quality,0.0,60,0.0,0.0,"{""finish"":0,""rework"":0,""scrap"":0}"
c5f49c870231,26880.0,Litho,oee_estimate,0.0,60,,,"{""availability"":0.186916,""performance"":0.000000,""performance_capped"":0.000000,""quality"":0.000000}"
c5f49c870231,26880.0,Diffusion,utilization,0.3331140350877193,60,1519.0,4560.0,
c5f49c870231,26880.0,Diffusion,performance,0.0,60,0.0,0.0,
c5f49c870231,26880.0,Diffusion,quality,0.0,60,0.0,0.0,"{""finish"":0,""rework"":0,""scrap"":0}"
c5f49c870231,26880.0,Diffusion,oee_estimate,0.0,60,,,"{""availability"":0.333114,""performance"":0.000000,""performance_capped"":0.000000,""quality"":0.000000}"
c5f49c870231,26880.0,Implant,utilization,0.36241349584506166,60,782.8131510253332,2160.0,
c5f49c870231,26880.0,Implant,performance,0.711951268270311,60,43.296,60.81315102533329,
c5f49c870231,26880.0,Implant,quality,1.0,60,2.0,2.0,"{""finish"":2,""rework"":0,""scrap"":0}"
