run_id,lot_id,product,route_id,step_seq,step_name,tool_group,tool_id,arrive_time,start_time,end_time,queue_time,process_time,event_type
c3581c69e6d8,Lot_Product_4_127,Product_4,Route_Product_4,99,112_Wet_Etch,WE_FE_108,WE_FE_108#17,26820.0,26823.0,26852.10331300783,3.0,29.10331300782817,PROCESS
c3581c69e6d8,Lot_Product_4_85,Product_4,Route_Product_4,113,126_Implant,Implant_128,Implant_128#2,26820.0,26821.0,26853.30485499802,1.0,32.304854998019046,PROCESS
c3581c69e6d8,Lot_Product_4_159,Product_4,Route_Product_4,11,011_Wet_Etch,WE_FE_108,WE_FE_108#2,26820.0,26829.0,26855.153477601383,9.0,26.153477601383017,PROCESS
c3581c69e6d8,Lot_Product_3_67,Product_3,Route_Product_3,193,222_Implant,Implant_91,Implant_91#5,26820.0,26833.0,26860.057771696615,13.0,27.057771696614218,PROCESS
c3581c69e6d8,Lot_Product_3_67,Product_3,Route_Product_3,194,223_Wet_Etch,WE_FE_84,WE_FE_84#10,26860.057771696615,26861.057771696615,26884.533985365146,1.0,23.476213668530526,PROCESS
c3581c69e6d8,Lot_Product_4_159,Product_4,Route_Product_4,12,012_Wet_Etch,WE_FE_83,WE_FE_83#2,26855.153477601383,26856.153477601383,26886.74897799557,1.0,30.59550039418717,PROCESS
c3581c69e6d8,Lot_Product_4_159,Product_4,Route_Product_4,13,013_Wet_Etch,WE_FE_84,WE_FE_84#10,26886.74897799557,26887.74897799557,26911.37366092357,1.0,23.62468292800048,PROCESS
c3581c69e6d8,Lot_Product_3_162,Product_3,Route_Product_3,137,146_Litho_Met,Litho_REG_FE_64,LithoTrack_FE_115#21,26820.0,26820.0,26937.910988793934,0.0,117.91098879393336,PROCESS
c3581c69e6d8,Lot_Product_3_249,Product_3,Route_Product_3,46,051_Wet_Etch,WE_FE_108,DE_FE_86#123,26820.0,26820.0,26938.98969126044,0.0,118.9896912604429,PROCESS
c3581c69e6d8,Lot_Product_3_67,Product_3,Route_Product_3,195,224_Litho,LithoTrack_FE_115,LithoTrack_FE_115#15,26884.533985365146,26885.533985365146,26939.09481867616,1.0,53.56083331101598,PROCESS
