run_id,snapshot_time,scope,kpi_name,value,window_minutes,numerator,denominator,meta
48a57f5fd08d,60.0,Def_Met,oee_estimate,0.0,60,,,"{""availability"":0.000000,""performance"":0.000000,""performance_capped"":0.000000,""quality"":0.000000}"
48a57f5fd08d,60.0,Def_Met,performance,0.0,60,0.0,0.0,
48a57f5fd08d,60.0,Def_Met,q_time_min,0.0,,0.0,0.0,
48a57f5fd08d,60.0,Def_Met,quality,0.0,60,0.0,0.0,"{""finish"":0,""rework"":0,""scrap"":0}"
48a57f5fd08d,60.0,Def_Met,utilization,0.0,60,0.0,1020.0,
48a57f5fd08d,60.0,Def_Met,wip,0.0,,0.0,0.0,
48a57f5fd08d,60.0,Delay_32,oee_estimate,0.0,60,,,"{""availability"":0.000000,""performance"":0.000000,""performance_capped"":0.000000,""quality"":0.000000}"
48a57f5fd08d,60.0,Delay_32,performance,0.0,60,0.0,0.0,
48a57f5fd08d,60.0,Delay_32,q_time_min,0.0,,0.0,0.0,
48a57f5fd08d,60.0,Delay_32,quality,0.0,60,0.0,0.0,"{""finish"":0,""rework"":0,""scrap"":0}"
48a57f5fd08d,60.0,Delay_32,utilization,0.0,60,0.0,24000.0,
48a57f5fd08d,60.0,Delay_32,wip,0.0,,0.0,0.0,
48a57f5fd08d,60.0,Dielectric,oee_estimate,0.0,60,,,"{""availability"":0.000000,""performance"":0.000000,""performance_capped"":0.000000,""quality"":0.000000}"
48a57f5fd08d,60.0,Dielectric,performance,0.0,60,0.0,0.0,
48a57f5fd08d,60.0,Dielectric,q_time_min,0.0,,0.0,0.0,
48a57f5fd08d,60.0,Dielectric,quality,0.0,60,0.0,0.0,"{""finish"":0,""rework"":0,""scrap"":0}"
48a57f5fd08d,60.0,Dielectric,utilization,0.0,60,0.0,4200.0,
48a57f5fd08d,60.0,Dielectric,wip,1.0,,0.0,1.0,
48a57f5fd08d,60.0,Diffusion,oee_estimate,0.0,60,,,"{""availability"":0.000000,""performance"":0.000000,""performance_capped"":0.000000,""quality"":0.000000}"
48a57f5fd08d,60.0,Diffusion,performance,0.0,60,0.0,0.0,
