run_id,snapshot_time,scope,kpi_name,value,window_minutes,numerator,denominator,meta
f19bf4a6a65e,26880.0,DE_BE_11#1,q_len,0.0,,0.0,,
f19bf4a6a65e,26880.0,DE_BE_11#1,processing_count,1.0,,1.0,,
f19bf4a6a65e,26880.0,DE_BE_11#1,avg_q_time,0.0,,0.0,0.0,
f19bf4a6a65e,26880.0,DE_BE_11#2,q_len,0.0,,0.0,,
f19bf4a6a65e,26880.0,DE_BE_11#2,processing_count,0.0,,0.0,,
f19bf4a6a65e,26880.0,DE_BE_11#2,avg_q_time,0.0,,0.0,0.0,
f19bf4a6a65e,26880.0,DE_BE_11#3,q_len,0.0,,0.0,,
f19bf4a6a65e,26880.0,DE_BE_11#3,processing_count,0.0,,0.0,,
f19bf4a6a65e,26880.0,DE_BE_11#3,avg_q_time,0.0,,0.0,0.0,
f19bf4a6a65e,26880.0,DE_BE_11#4,q_len,0.0,,0.0,,
f19bf4a6a65e,26880.0,DE_BE_11#4,processing_count,0.0,,0.0,,
f19bf4a6a65e,26880.0,DE_BE_11#4,avg_q_time,0.0,,0.0,0.0,
f19bf4a6a65e,26880.0,DE_BE_11#5,q_len,0.0,,0.0,,
f19bf4a6a65e,26880.0,DE_BE_11#5,processing_count,0.0,,0.0,,
f19bf4a6a65e,26880.0,DE_BE_11#5,avg_q_time,0.0,,0.0,0.0,
f19bf4a6a65e,26880.0,DE_BE_11#6,q_len,0.0,,0.0,,
f19bf4a6a65e,26880.0,DE_BE_11#6,processing_count,0.0,,0.0,,
f19bf4a6a65e,26880.0,DE_BE_11#6,avg_q_time,0.0,,0.0,0.0,
f19bf4a6a65e,26880.0,DE_BE_11#7,q_len,0.0,,0.0,,
f19bf4a6a65e,26880.0,DE_BE_11#7,processing_count,0.0,,0.0,,
f19bf4a6a65e,26880.0,DE_BE_11#7,avg_q_time,0.0,,0.0,0.0,
f19bf4a6a65e,26880.0,DE_BE_11#8,q_len,0.0,,0.0,,
f19bf4a6a65e,26880.0,DE_BE_11#8,processing_count,0.0,,0.0,,
f19bf4a6a65e,26880.0,DE_BE_11#8,avg_q_time,0.0,,0.0,0.0,
f19bf4a6a65e,26880.0,DE_BE_11#9,q_len,0.0,,0.0,,
f19bf4a6a65e,26880.0,DE_BE_11#9,processing_count,0.0,,0.0,,
f19bf4a6a65e,26880.0,DE_BE_11#9,avg_q_time,0.0,,0.0,0.0,
f19bf4a6a65e,26880.0,DE_BE_11#10,q_len,0.0,,0.0,,
f19bf4a6a65e,26880.0,DE_BE_11#10,processing_count,1.0,,1.0,,
f19bf4a6a65e,26880.0,DE_BE_11#10,avg_q_time,0.0,,0.0,0.0,
f19bf4a6a65e,26880.0,DE_BE_11#11,q_len,0.0,,0.0,,
f19bf4a6a65e,26880.0,DE_BE_11#11,processing_count,0.0,,0.0,,
f19bf4a6a65e,26880.0,DE_BE_11#11,avg_q_time,0.0,,0.0,0.0,
f19bf4a6a65e,26880.0,DE_BE_12#1,q_len,0.0,,0.0,,
f19bf4a6a65e,26880.0,DE_BE_12#1,processing_count,0.0,,0.0,,
f19bf4a6a65e,26880.0,DE_BE_12#1,avg_q_time,0.0,,0.0,0.0,
f19bf4a6a65e,26880.0,DE_BE_12#2,q_len,0.0,,0.0,,
